ID,Count,Frequency
19,856,1.4410774410774412
20,4,0.006734006734006734
22,3,0.005050505050505051
24,1,0.0016835016835016834
26,368,0.6195286195286195
27,301,0.5067340067340067
28,1693,2.8501683501683504
29,4,0.006734006734006734
30,1,0.0016835016835016834
32,3,0.005050505050505051
33,5775,9.722222222222221
34,3359,5.654882154882155
37,850,1.430976430976431
39,18,0.030303030303030304
40,1912,3.218855218855219
43,439,0.7390572390572391
44,2076,3.494949494949495
46,2244,3.7777777777777777
47,5,0.008417508417508417
52,834,1.404040404040404
53,2,0.003367003367003367
54,1400,2.356902356902357
55,6,0.010101010101010102
57,1032,1.7373737373737375
58,3322,5.592592592592593
59,2041,3.436026936026936
62,1,0.0016835016835016834
63,4366,7.35016835016835
64,1213,2.042087542087542
65,2,0.003367003367003367
66,2,0.003367003367003367
67,1786,3.006734006734007
68,175,0.2946127946127946
69,4854,8.171717171717171
72,7,0.011784511784511785
74,9,0.015151515151515152
75,1394,2.346801346801347
77,2584,4.35016835016835
78,40873,68.8097643097643
79,1528,2.5723905723905722
80,4,0.006734006734006734
81,439,0.7390572390572391
83,10980,18.484848484848484
84,558,0.9393939393939394
85,891,1.5
86,1103,1.8569023569023568
90,3,0.005050505050505051
93,1421,2.3922558922558923
94,1492,2.5117845117845117
95,4,0.006734006734006734
96,8628,14.525252525252526
97,6,0.010101010101010102
98,2235,3.7626262626262625
99,290,0.4882154882154882
100,218,0.367003367003367
101,1082,1.8215488215488216
102,3679,6.193602693602694
103,2587,4.3552188552188555
104,5002,8.42087542087542
105,1153,1.9410774410774412
107,5,0.008417508417508417
110,1535,2.5841750841750843
112,2789,4.6952861952861955
114,6,0.010101010101010102
117,2213,3.725589225589226
118,4123,6.941077441077441
119,1,0.0016835016835016834
121,2093,3.5235690235690234
122,3,0.005050505050505051
125,2,0.003367003367003367
126,13,0.021885521885521887
129,2363,3.978114478114478
131,1812,3.0505050505050506
133,2259,3.803030303030303
134,1,0.0016835016835016834
138,133,0.2239057239057239
139,14,0.02356902356902357
140,713,1.2003367003367003
143,2400,4.040404040404041
147,1221,2.0555555555555554
148,910,1.531986531986532
149,258,0.43434343434343436
151,954,1.606060606060606
152,2186,3.68013468013468
153,703,1.1835016835016836
155,1673,2.8164983164983166
157,325,0.5471380471380471
158,5643,9.5
159,2134,3.5925925925925926
162,2,0.003367003367003367
164,11651,19.614478114478114
165,814,1.3703703703703705
166,1381,2.324915824915825
171,5261,8.856902356902356
176,11989,20.183501683501685
177,401,0.6750841750841751
178,2091,3.5202020202020203
179,1307,2.2003367003367003
