ID,Count,Frequency
181,128,0.05302402651201325
182,93,0.03852526926263463
183,141,0.058409279204639605
184,212,0.08782104391052195
185,159,0.06586578293289147
186,317,0.13131731565865784
187,92,0.03811101905550953
188,64,0.026512013256006627
189,109,0.04515327257663629
190,91,0.037696768848384424
191,186,0.07705053852526926
192,151,0.06255178127589064
193,162,0.06710853355426678
194,68,0.028169014084507043
195,108,0.04473902236951118
196,43,0.017812758906379452
197,176,0.07290803645401822
198,114,0.04722452361226181
