ID,Count,Frequency
181,3409,5.739057239057239
182,3379,5.688552188552189
183,4407,7.41919191919192
184,5057,8.513468013468014
185,7468,12.572390572390573
186,13961,23.503367003367003
187,3532,5.946127946127946
188,4068,6.848484848484849
189,5077,8.547138047138047
190,5060,8.518518518518519
191,8047,13.547138047138047
192,14526,24.454545454545453
193,7076,11.912457912457912
194,4244,7.1447811447811445
195,7332,12.343434343434344
196,1915,3.223905723905724
197,72119,121.41245791245791
198,6880,11.582491582491583
