ID,Count,Frequency
181,1,0.0016835016835016834
182,103,0.1734006734006734
183,5,0.008417508417508417
184,5,0.008417508417508417
185,5,0.008417508417508417
186,36,0.06060606060606061
187,3,0.005050505050505051
188,12,0.020202020202020204
189,9,0.015151515151515152
190,10,0.016835016835016835
191,15,0.025252525252525252
192,25,0.04208754208754209
193,27,0.045454545454545456
194,17,0.02861952861952862
195,9,0.015151515151515152
196,3,0.005050505050505051
197,39,0.06565656565656566
198,10,0.016835016835016835
