ID,Count,Frequency
181,12098,0.049711951742671415
182,9914,0.04073766652147829
183,15183,0.062388540528102165
184,23092,0.09488745161528916
185,16084,0.06609084409233981
186,26285,0.10800782373583385
187,8282,0.034031607235312004
188,5804,0.02384924515741981
189,9966,0.04095133997912575
190,8610,0.03537939366047287
191,16926,0.06955071046424668
192,15000,0.06163657432138132
193,15958,0.0655730968680402
194,7363,0.03025533978188871
195,11272,0.04631783105004068
196,5379,0.02210287555164734
197,25050,0.1029330791167068
198,11096,0.04559462857800314
