ID,Count,Frequency
181,14,0.02356902356902357
182,21,0.03535353535353535
183,34,0.05723905723905724
184,43,0.0723905723905724
185,28,0.04713804713804714
186,249,0.41919191919191917
187,36,0.06060606060606061
188,117,0.19696969696969696
189,77,0.12962962962962962
190,202,0.3400673400673401
191,47,0.07912457912457913
192,315,0.5303030303030303
193,247,0.4158249158249158
194,106,0.17845117845117844
195,117,0.19696969696969696
196,57,0.09595959595959595
197,387,0.6515151515151515
198,180,0.30303030303030304
