ID,Count,Frequency
1,22,0.037037037037037035
2,51,0.08585858585858586
3,247,0.4158249158249158
4,226,0.38047138047138046
5,208,0.3501683501683502
6,118,0.19865319865319866
7,46,0.07744107744107744
8,27,0.045454545454545456
9,35,0.058922558922558925
10,253,0.42592592592592593
11,56,0.09427609427609428
12,66,0.1111111111111111
13,6,0.010101010101010102
14,365,0.6144781144781145
15,57,0.09595959595959595
16,326,0.5488215488215489
17,260,0.4377104377104377
18,58,0.09764309764309764
