ID,Count,Frequency
19,4520,0.016135826532725026
20,2018,0.007204003969698917
22,98,0.00034984756641748954
23,331,0.0011816280049407044
24,380,0.0013565517881494492
26,2643,0.00943517467389209
27,5197,0.018552630639507073
28,1010,0.0036055718579761677
29,699,0.0024953413155696445
30,598,0.002134784129772028
31,496,0.001770657070847702
32,779,0.002780931165706371
33,21576,0.07702358258187504
34,607,0.0021669129879124094
35,2379,0.008492728168440893
36,1,3.5698731267090767e-06
37,1908,0.006811317925760918
38,242,0.0008639092966635966
39,3131,0.011177272759726119
40,3955,0.014118848216134398
42,2187,0.007807312528112751
43,1500,0.005354809690063615
44,4079,0.014561512483846325
46,1351,0.004822898594183962
47,7,2.498911188696354e-05
48,115,0.00041053540957154385
49,474,0.0016921198620601023
50,1883,0.006722071097593192
51,860,0.003070090888969806
52,2618,0.009345927845724362
53,196,0.0006996951328349791
54,3676,0.013122853613782567
55,3124,0.011152283647839156
56,130,0.00046408350647217996
57,4901,0.017495948194001184
58,6173,0.02203682681117513
59,3007,0.010734608492014195
60,259,0.0009245971398176509
61,163,0.0005818893196535795
62,2010,0.007175444984685244
63,3172,0.011323637557921191
64,3032,0.010823855320181921
65,1007,0.0035948622385960404
66,446,0.0015921634145122483
67,812,0.00289873697888777
68,2808,0.010024203739799087
69,1861,0.006643533888805592
70,271,0.0009674356173381598
71,241,0.0008603394235368875
72,7046,0.025153326050792155
73,1,3.5698731267090767e-06
74,1171,0.004180321431376329
75,120,0.0004283847752050892
76,167,0.0005961688121604159
77,2299,0.008207138318304167
78,3170,0.011316497811667773
79,6969,0.024878445820035556
80,69,0.0002463212457429263
81,1457,0.005201305145615125
82,139,0.0004962123646125617
83,1486,0.005304831466289688
84,1448,0.005169176287474743
85,4425,0.015796688585687665
86,346,0.0012351761018413406
87,12,4.283847752050892e-05
88,1338,0.004776490243536745
89,98,0.00034984756641748954
90,527,0.0018813231377756835
93,532,0.0018991725034092288
94,1774,0.006332954926781902
95,52,0.00018563340258887198
96,3639,0.012990768308094331
97,1791,0.006393642769935957
98,476,0.0016992596083135205
99,1617,0.0057724848458885775
100,789,0.0028166298969734614
101,712,0.0025417496662168628
102,5889,0.021022982843189753
104,3670,0.013101434375022312
105,563,0.00200983857033721
106,14,4.997822377392708e-05
107,4523,0.016146536152105154
108,1133,0.004044666252561384
109,484,0.0017278185933271933
110,343,0.0012244664824612134
111,1191,0.0042517188939105105
112,2779,0.009920677419124524
113,919,0.0032807134034456417
114,1206,0.004305266990811147
115,7,2.498911188696354e-05
116,1257,0.004487330520273309
117,3455,0.012333911652779861
118,2723,0.009720764524028817
119,1025,0.0036591199548768037
120,1073,0.0038304738649588394
121,4469,0.015953763003262865
122,279,0.0009959946023518325
123,1226,0.004376664453345328
124,716,0.002556029158723699
125,100,0.0003569873126709077
126,8127,0.029012358900764666
127,1040,0.0037126680517774397
128,1,3.5698731267090767e-06
129,752,0.0026845445912852257
130,1597,0.005701087383354396
131,2014,0.007189724477192081
132,144,0.0005140617302461071
133,1620,0.005783194465268704
134,613,0.002188332226672664
136,53,0.00018920327571558107
137,1295,0.004622985699088255
138,1718,0.006133042031686194
139,1418,0.005062080093673471
140,2805,0.01001349412041896
141,130,0.00046408350647217996
142,9,3.212885814038169e-05
143,4020,0.014350889969370489
144,464,0.0016564211307930116
145,1244,0.004440922169626092
146,218,0.0007782323416225788
147,1050,0.0037483667830445306
148,3740,0.013351325493891947
149,2146,0.007660947729917679
150,75,0.0002677404845031808
151,341,0.0012173267362077952
152,3267,0.011662775504958554
153,2791,0.009963515896645033
155,746,0.002663125352524971
158,7970,0.028451888819871343
159,725,0.0025881580168640806
160,2,7.1397462534181535e-06
161,501,0.0017885064364812474
162,358,0.0012780145793618496
163,126,0.0004498040139653437
164,9676,0.03454209237403703
165,6,2.141923876025446e-05
166,3001,0.01071318925325394
167,767,0.0027380926881858617
168,12,4.283847752050892e-05
169,180,0.0006425771628076338
171,3995,0.014261643141202762
172,95,0.0003391379470373623
173,427,0.0015243358251047759
174,1906,0.0068041781795075
175,366,0.0013065735643755221
176,6625,0.023650409464447634
177,6597,0.02355045301689978
178,2832,0.010109880694840106
179,2587,0.009235261778796381
180,285,0.0010174138411120869
