ID,Count,Frequency
19,1104,0.006774086664130475
20,837,0.005135788530685876
21,1073,0.006583872274105072
22,694,0.004258347957342889
23,671,0.0041172211518401705
24,1070,0.006565464429909065
25,888,0.005448721882017991
26,974,0.00597641341563685
27,1031,0.006326162455360978
28,939,0.005761655233350105
29,899,0.0055162173107366815
30,635,0.00389632702148809
31,1165,0.007148379496115945
32,868,0.005326002920711279
33,1199,0.007357001730337354
34,1167,0.007160651392246616
35,1510,0.009265281578656718
36,754,0.004626504841263024
37,918,0.005632800323978058
38,782,0.004798311387092419
39,1354,0.008308073680464368
40,1233,0.007565623964558764
41,1172,0.007191331132573294
42,1217,0.0074674487955133945
43,1056,0.006479561156994367
44,957,0.005872102298526145
45,802,0.0049210303483991314
46,1203,0.007381545522598697
47,829,0.005086700946163192
48,954,0.005853694454330138
49,785,0.0048167192312884265
50,1149,0.0070502043270705755
51,1229,0.0075410801722974215
52,972,0.005964141519506179
53,1044,0.00640592978021034
54,1061,0.006510240897321045
55,1050,0.006442745468602354
56,860,0.005276915336188594
57,986,0.006050044792420877
58,1176,0.0072158749248346366
59,1088,0.006675911495085105
60,1187,0.007283370353553327
61,781,0.004792175439027084
62,800,0.00490875845226846
63,1117,0.006853853988979837
64,1152,0.007068612171266583
65,1052,0.0064550173647330246
66,1254,0.007694478873930811
67,1127,0.006915213469633193
68,932,0.005718703596892756
69,1088,0.006675911495085105
70,1056,0.006479561156994367
71,882,0.005411906193625977
72,701,0.004301299593800238
73,1301,0.007982868433001583
74,1263,0.007749702406518831
75,708,0.004344251230257587
76,823,0.005049885257771178
77,908,0.005571440843324702
78,711,0.004362659074453594
79,1541,0.009455495968682122
80,931,0.005712567648827421
81,786,0.004822855179353762
82,1022,0.006270938922772958
83,1231,0.007553352068428093
84,975,0.005982549363702186
85,891,0.005467129726213997
86,1128,0.006921349417698529
87,817,0.005013069569379165
88,1052,0.0064550173647330246
89,947,0.005810742817872789
90,1042,0.006393657884079669
91,1177,0.007222010872899972
92,908,0.005571440843324702
93,1135,0.006964301054155878
94,931,0.005712567648827421
95,801,0.004914894400333796
96,999,0.00612981211727024
97,963,0.005908917986918159
98,942,0.005780063077546111
99,1262,0.007743566458453496
100,1004,0.006160491857596918
101,1039,0.006375250039883662
102,1006,0.0061727637537275885
103,886,0.005436449985887319
104,958,0.005878238246591481
105,968,0.005939597727244837
106,977,0.005994821259832857
107,893,0.005479401622344668
108,1184,0.007264962509357321
109,775,0.00475535975063507
110,983,0.00603163694822487
111,1175,0.0072097389767693
112,1061,0.006510240897321045
113,1097,0.006731135027673126
114,971,0.005958005571440843
115,890,0.005460993778148662
116,838,0.005141924478751212
117,1102,0.006761814767999804
118,1153,0.007074748119331918
119,1172,0.007191331132573294
120,1131,0.006939757261894535
121,1364,0.008369433161117724
122,1080,0.006626823910562421
123,1146,0.007031796482874569
124,807,0.004951710088725809
125,871,0.005344410764907286
126,1026,0.0062954827150343
127,835,0.005123516634555205
128,990,0.006074588584682219
129,1094,0.006712727183477119
130,934,0.005730975493023427
131,927,0.005688023856566078
132,881,0.005405770245560642
133,1047,0.006424337624406347
134,1254,0.007694478873930811
135,838,0.005141924478751212
136,1030,0.006320026507295642
137,1141,0.007001116742547891
138,1240,0.007608575601016113
139,1006,0.0061727637537275885
140,1072,0.006577736326039737
141,1083,0.006645231754758427
142,914,0.005608256531716716
143,1018,0.0062463951305116155
144,856,0.005252371543927252
145,1339,0.008216034459484335
146,1009,0.006191171597923595
147,959,0.005884374194656816
148,810,0.004970117932921816
149,1069,0.0065593284818437295
150,915,0.005614392479782051
151,1078,0.00661455201443175
152,1189,0.007295642249683999
153,1107,0.006792494508326481
154,807,0.004951710088725809
155,818,0.0050192055174445
156,1022,0.006270938922772958
157,865,0.0053075950765152724
158,839,0.005148060426816548
159,777,0.004767631646765742
160,678,0.0041601727882975195
161,878,0.005387362401364635
162,1138,0.006982708898351884
163,1077,0.006608416066366414
164,1061,0.006510240897321045
165,1234,0.0075717599126240995
166,977,0.005994821259832857
167,967,0.005933461779179501
168,1026,0.0062954827150343
169,955,0.0058598304023954745
170,736,0.004516057776086983
171,868,0.005326002920711279
172,791,0.00485353491968044
173,901,0.005528489206867353
174,893,0.005479401622344668
175,1029,0.006313890559230307
176,1363,0.008363297213052389
177,1069,0.0065593284818437295
178,955,0.0058598304023954745
179,1333,0.008179218771092322
180,1046,0.006418201676341011
