ID,Count,Frequency
181,140776,0.027216223944191043
182,103902,0.020087373559764005
183,227409,0.043964981750614744
184,188128,0.036370786058509776
185,234533,0.045342264663742096
186,672317,0.12997904496140456
187,161541,0.0312307213741587
188,172051,0.03326261966401953
189,343581,0.06642451439854168
190,262432,0.05073597830682747
191,253892,0.04908494011506615
192,542650,0.10491052397649649
193,473566,0.09155451432314297
194,162198,0.03135773918352488
195,266216,0.05146753902317698
196,91277,0.017646582321943553
197,421732,0.0815334471531481
198,454302,0.08783020522172727
