ID,Count,Frequency
181,889,1.4966329966329965
182,2644,4.451178451178452
183,5814,9.787878787878787
184,4081,6.87037037037037
185,959,1.6144781144781144
186,17160,28.88888888888889
187,571,0.9612794612794613
188,5606,9.437710437710438
189,8360,14.074074074074074
190,5119,8.617845117845118
191,7137,12.015151515151516
192,19003,31.99158249158249
193,15607,26.274410774410775
194,4635,7.803030303030303
195,8451,14.227272727272727
196,3914,6.589225589225589
197,11558,19.457912457912457
198,8003,13.473063973063972
