ID,Count,Frequency
1,5746,0.023635002509110953
2,5340,0.021965004072163678
3,21884,0.0900153837294438
4,12509,0.051453227703875545
5,21774,0.0895629210987438
6,15043,0.061876321396546474
7,15754,0.06480087530952557
8,5225,0.02149197495825004
9,6449,0.02652665004894823
10,19180,0.07889302960750924
11,11286,0.04642266590982008
12,18774,0.07722303117056196
13,4999,0.020562369916993672
14,16509,0.06790641427478467
15,9494,0.039051638326052796
16,28468,0.11709732882516022
17,10611,0.04364619067597917
18,14069,0.057869970466530106
