ID,Count,Frequency
33,2,0.003367003367003367
62,3,0.005050505050505051
72,123,0.20707070707070707
83,1,0.0016835016835016834
85,1,0.0016835016835016834
116,3,0.005050505050505051
120,2,0.003367003367003367
121,137,0.23063973063973064
125,3,0.005050505050505051
126,3,0.005050505050505051
148,1,0.0016835016835016834
153,1,0.0016835016835016834
158,7,0.011784511784511785
