ID,Count,Frequency
1,123788,0.0234672041518608
2,180147,0.03415150439739932
3,520489,0.09867209763303289
4,339705,0.06439983347665261
5,597602,0.11329085319708145
6,485014,0.09194689755477602
7,184659,0.03500687022553449
8,103459,0.01961331853125801
9,84463,0.016012137398444266
10,447056,0.0847509808649811
11,331054,0.06275981357878085
12,182644,0.034624875069574304
13,30026,0.0056922017632062265
14,319756,0.06061798664476688
15,50524,0.009578125687212129
16,542609,0.10286551343940477
17,331602,0.06286370109514125
18,420339,0.07968608529089263
