ID,Count,Frequency
181,21,0.03535353535353535
182,122,0.2053872053872054
183,109,0.1835016835016835
184,67,0.1127946127946128
185,33,0.05555555555555555
186,306,0.5151515151515151
187,12,0.020202020202020204
188,91,0.1531986531986532
189,116,0.19528619528619529
190,204,0.3434343434343434
191,114,0.1919191919191919
192,307,0.5168350168350169
193,230,0.3872053872053872
194,91,0.1531986531986532
195,96,0.16161616161616163
196,50,0.08417508417508418
197,364,0.6127946127946128
198,139,0.234006734006734
