ID,Count,Frequency
181,12010,0.02816908015405039
182,13142,0.030824150823024997
183,14820,0.03475984745070997
184,20738,0.048640331743105496
185,23100,0.0541803290223617
186,51475,0.12073300590589041
187,13333,0.03127213536169474
188,12706,0.029801526431087782
189,20852,0.048907715185034034
190,16952,0.03976038690853141
191,25493,0.05979303583407215
192,55830,0.13094752248131833
193,32479,0.07617848079295608
194,10158,0.023825271957106067
195,22443,0.052639356028089335
196,5269,0.01235827504843393
197,47724,0.11193515247892596
198,27830,0.06527439639360719
